age,education_num,occupation,sex,hours_per_week,income,marital_status_Married,marital_status_Never-married,marital_status_Separated,relationship_Husband,relationship_Not-in-family,relationship_Other-relative,relationship_Own-child,relationship_Unmarried,relationship_Wife,workclass_Government,workclass_Not-working,workclass_Private,workclass_Self-employed,workclass_Unknown,capital_net_log
28,13,0.44848935116394256,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
29,10,0.0410958904109589,0,41,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
50,9,0.44848935116394256,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
66,7,0.10297356828193832,1,30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0
46,11,0.13383499059392637,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
31,9,0.11627906976744186,1,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
46,13,0.27064732142857145,1,45,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
37,10,0.22531017369727047,1,35,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
32,9,0.12461851475076297,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
49,9,0.13383499059392637,0,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
34,13,0.13383499059392637,1,20,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
36,9,0.27064732142857145,0,40,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,8.94754601503218
54,9,0.27064732142857145,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9.617470759403409
34,11,0.12461851475076297,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
34,9,0.4852204408817635,1,44,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0
31,9,0.0410958904109589,1,35,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
44,15,0.44848935116394256,1,50,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,11.512925464970229
48,9,0.12461851475076297,1,46,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.04044688130311
38,15,0.44848935116394256,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
47,9,0.2029262086513995,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
27,7,0.22531017369727047,1,40,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0
50,15,0.4852204408817635,0,52,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0
55,14,0.4852204408817635,1,55,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,11.512925464970229
23,6,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
32,5,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
36,5,0.12461851475076297,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
62,4,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,7.948031990637284
28,7,0.0410958904109589,0,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
55,9,0.22531017369727047,1,48,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
48,11,0.4852204408817635,0,50,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0
45,9,0.12461851475076297,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0
28,13,0.4852204408817635,1,46,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
40,9,0.27064732142857145,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
47,10,0.4852204408817635,0,40,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
62,9,0.0410958904109589,1,40,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
21,6,0.061481481481481484,1,35,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
22,9,0.0410958904109589,1,80,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
26,9,0.13383499059392637,0,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
42,9,0.27064732142857145,1,43,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
30,13,0.44848935116394256,0,40,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0
51,9,0.11627906976744186,1,50,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
53,10,0.32608695652173914,1,60,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
57,9,0.22531017369727047,0,38,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0
51,9,0.10297356828193832,1,28,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
46,14,0.44848935116394256,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
23,9,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
38,13,0.4852204408817635,1,55,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
43,3,0.12461851475076297,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
23,9,0.22531017369727047,1,60,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
44,14,0.44848935116394256,1,60,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
28,14,0.44848935116394256,0,40,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
49,13,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
36,9,0.4852204408817635,1,70,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-7.7226775164680035
37,10,0.27064732142857145,0,40,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
23,9,0.0410958904109589,0,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
61,9,0.27064732142857145,1,55,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
27,9,0.22531017369727047,0,26,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-7.374629015218945
57,9,0.4852204408817635,1,60,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
32,9,0.44848935116394256,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
26,10,0.22531017369727047,1,65,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
35,7,0.11627906976744186,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
31,13,0.44848935116394256,1,50,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-7.551186867296149
37,13,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
40,10,0.13383499059392637,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
38,9,0.11627906976744186,1,50,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0
42,13,0.13383499059392637,0,40,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,11.512925464970229
50,4,0.22531017369727047,0,30,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
42,10,0.27064732142857145,1,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
43,13,0.13383499059392637,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
23,13,0.44848935116394256,0,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
39,7,0.12461851475076297,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
21,9,0.11627906976744186,1,24,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
34,12,0.44848935116394256,0,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
32,14,0.44848935116394256,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
37,15,0.44848935116394256,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
53,9,0.27064732142857145,0,33,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
57,10,0.4852204408817635,1,40,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
40,13,0.44848935116394256,1,40,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
42,10,0.4852204408817635,1,90,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
43,9,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.551186867296149
31,13,0.13383499059392637,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.895492631451633
31,14,0.4852204408817635,0,50,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0
53,13,0.44848935116394256,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.94754601503218
58,4,0.2029262086513995,1,40,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
57,12,0.13383499059392637,0,35,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
46,9,0.12461851475076297,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
33,12,0.27064732142857145,1,60,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
21,9,0.13383499059392637,0,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
33,10,0.22531017369727047,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.895492631451633
22,9,0.44848935116394256,0,40,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,11.512925464970229
28,13,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,8.552367266423891
36,12,0.22531017369727047,1,52,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
29,9,0.32608695652173914,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
21,10,0.10297356828193832,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,8.238008249218403
29,9,0.13383499059392637,0,35,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
59,9,0.2029262086513995,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
35,15,0.44848935116394256,1,55,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
53,6,0.11627906976744186,1,35,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
36,10,0.4852204408817635,0,35,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
21,10,0.44848935116394256,1,20,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0
29,9,0.27064732142857145,1,45,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
45,10,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
42,12,0.13383499059392637,1,42,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.94754601503218
62,13,0.4852204408817635,1,50,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,9.261128538808288
23,10,0.0410958904109589,1,20,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
24,8,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
59,13,0.27064732142857145,1,37,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
45,10,0.27064732142857145,1,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8.444837529224097
21,10,0.13383499059392637,1,45,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
46,12,0.4852204408817635,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
41,13,0.4852204408817635,1,60,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
36,15,0.44848935116394256,1,45,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,11.512925464970229
23,6,0.12461851475076297,0,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
28,9,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9.617470759403409
45,10,0.32608695652173914,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
39,14,0.4852204408817635,0,60,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,9.617204500998055
31,13,0.4852204408817635,0,40,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
38,10,0.12461851475076297,1,45,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
29,14,0.13383499059392637,1,36,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
22,10,0.32608695652173914,0,40,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0
60,9,0.10297356828193832,1,40,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-7.522400231387125
37,10,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,8.386400901166214
65,13,0.10297356828193832,1,40,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-7.774015077250727
45,10,0.13383499059392637,0,38,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0
30,13,0.13383499059392637,0,40,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
62,9,0.27064732142857145,1,16,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
31,14,0.4852204408817635,1,48,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.589841512182657
44,6,0.12461851475076297,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
37,14,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.589841512182657
37,10,0.13383499059392637,1,42,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
50,9,0.4852204408817635,0,40,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0
40,10,0.27064732142857145,1,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
36,9,0.22531017369727047,1,44,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
24,10,0.4852204408817635,1,42,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
51,10,0.13383499059392637,0,40,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0
20,10,0.3048245614035088,0,10,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
31,13,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
35,14,0.44848935116394256,1,40,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
33,13,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
45,14,0.44848935116394256,1,60,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
54,10,0.27064732142857145,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
22,9,0.0410958904109589,1,50,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
45,9,0.0410958904109589,0,60,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
48,13,0.006993006993006993,0,44,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
54,13,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
29,10,0.10297356828193832,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0
56,15,0.13383499059392637,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
35,15,0.44848935116394256,1,80,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.589841512182657
33,12,0.22531017369727047,1,45,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
51,14,0.44848935116394256,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.551186867296149
37,13,0.3048245614035088,0,40,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
40,15,0.44848935116394256,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
17,6,0.10297356828193832,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0
70,9,0.13383499059392637,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
21,9,0.061481481481481484,0,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
47,11,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9.617470759403409
23,9,0.0410958904109589,0,21,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0
46,10,0.2029262086513995,1,58,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
22,13,0.4852204408817635,0,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
33,9,0.10297356828193832,1,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0
23,10,0.2029262086513995,1,60,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
50,13,0.44848935116394256,1,50,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
46,13,0.32608695652173914,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,9.617470759403409
21,10,0.0410958904109589,0,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
64,9,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
38,12,0.4852204408817635,1,45,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
39,9,0.2029262086513995,1,55,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
66,11,0.0410958904109589,0,40,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,8.09376775793108
51,11,0.3048245614035088,1,38,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
54,13,0.44848935116394256,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
58,9,0.27064732142857145,0,35,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,9.617470759403409
50,13,0.22531017369727047,1,50,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
50,9,0.2029262086513995,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
29,10,0.27064732142857145,0,54,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
36,13,0.32608695652173914,1,60,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0
47,14,0.44848935116394256,1,40,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
28,13,0.22531017369727047,1,40,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
34,13,0.22531017369727047,1,70,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,9.617470759403409
36,9,0.0410958904109589,0,30,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
34,9,0.22531017369727047,1,50,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
40,14,0.44848935116394256,0,40,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0
58,9,0.12461851475076297,1,30,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8.109525659752872
34,9,0.061481481481481484,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0
33,9,0.27064732142857145,1,45,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
51,9,0.12461851475076297,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.386400901166214
25,9,0.22531017369727047,1,40,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0
38,13,0.4852204408817635,1,80,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,9.617470759403409
37,11,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
19,10,0.13383499059392637,0,20,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
27,10,0.10297356828193832,0,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0
34,13,0.44848935116394256,0,40,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
40,15,0.44848935116394256,1,45,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
47,9,0.0410958904109589,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
34,12,0.44848935116394256,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
23,9,0.4852204408817635,0,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
24,13,0.27064732142857145,1,55,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
24,13,0.44848935116394256,0,40,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0
40,15,0.4852204408817635,1,60,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0
62,9,0.27064732142857145,1,40,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
33,9,0.32608695652173914,1,40,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
56,9,0.2029262086513995,1,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
32,13,0.32608695652173914,1,60,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
18,8,0.0410958904109589,1,27,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
46,15,0.44848935116394256,1,60,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,11.512925464970229
34,13,0.27064732142857145,1,55,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
38,6,0.44848935116394256,1,90,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-7.847762537473608
33,13,0.4852204408817635,0,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
42,10,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9.617470759403409
57,9,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
44,13,0.4852204408817635,1,45,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,11.512925464970229
29,5,0.12461851475076297,0,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
53,10,0.4852204408817635,0,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
38,9,0.4852204408817635,1,40,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
41,10,0.44848935116394256,0,32,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
56,15,0.44848935116394256,1,40,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,11.512925464970229
39,9,0.13383499059392637,0,40,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
34,10,0.0410958904109589,0,37,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
55,9,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.94754601503218
26,13,0.4852204408817635,0,55,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
23,9,0.27064732142857145,1,48,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
30,13,0.3048245614035088,0,72,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
24,9,0.12461851475076297,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
27,7,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.551186867296149
56,9,0.44848935116394256,0,45,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
66,9,0.2029262086513995,1,50,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
40,13,0.44848935116394256,0,45,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
35,7,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.629489916393995
47,10,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
33,9,0.13383499059392637,1,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
68,4,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
22,10,0.13383499059392637,1,50,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
38,11,0.22531017369727047,1,55,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
22,12,0.061481481481481484,1,20,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
41,10,0.13383499059392637,0,38,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
36,14,0.44848935116394256,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
54,9,0.12461851475076297,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
52,10,0.4852204408817635,1,65,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0
56,9,0.2029262086513995,1,40,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
48,9,0.13383499059392637,1,50,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
23,13,0.13383499059392637,0,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
24,10,0.27064732142857145,1,35,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
34,13,0.4852204408817635,0,40,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
32,13,0.4852204408817635,1,43,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
31,4,0.22531017369727047,0,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
39,13,0.27064732142857145,1,48,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.04044688130311
61,10,0.4852204408817635,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.422373700986824
34,13,0.13383499059392637,1,38,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
20,9,0.13383499059392637,1,40,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0
43,10,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
43,10,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
33,9,0.27064732142857145,1,55,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.422373700986824
32,11,0.22531017369727047,1,50,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
56,13,0.44848935116394256,0,40,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0
30,5,0.061481481481481484,1,40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0
50,9,0.4852204408817635,1,42,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
46,14,0.44848935116394256,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.589841512182657
31,9,0.10297356828193832,1,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0
48,5,0.22531017369727047,1,44,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
46,13,0.44848935116394256,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.04044688130311
54,9,0.11627906976744186,1,60,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
23,10,0.0410958904109589,0,40,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0
18,9,0.27064732142857145,0,20,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
54,9,0.22531017369727047,1,48,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
36,15,0.44848935116394256,0,45,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,9.617470759403409
36,13,0.13383499059392637,1,55,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-7.522400231387125
52,10,0.4852204408817635,0,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
